"tollbooth_id","direction","legacy_id","tollbooth_name","coords","status","strech_id","state","place","lines","type","highway","operator_2025","gate_to"
,,558,"el higueron","18.65278399304689, -99.00879375326478","open",8,"morelos","troncal",2,"toll","94D","pinfra",
,,558,"el higueron","18.65262330865848, -99.0088059643153","open",9,"morelos","entronque",2,"toll","cuautla 94D","pinfra",
,,558,"el higueron","18.652936805156926, -99.00879585189807","open",9,"morelos","entronque",2,"toll","chinameca 94D","pinfra",
,,1001,"atlixco","18.916384904608535, -98.48469847669594","open",1336,"puebla","troncal",4,"toll","438D","pinfra",
,,1001,"atlixco sur","18.895077579315473, -98.48938276402062","open",1336,"puebla","entronque",4,"toll","Atlixco-jantetelco","pinfra",
,,26,"amozoc","19.049814106676887, -98.03229883255135","open",11,"puebla","troncal",10,"toll","150D","capufe",
,,26,"amozoc","19.050119904548755, -98.03273942128622","open",12,"puebla","entronque",2,"toll","129-150D","capufe",
,,26,"amozoc","19.049481004303374, -98.03199376721965","open",12,"puebla","entronque",2,"toll","150D-129","capufe",
,,26,"amozoc","19.04820166629519, -98.03128002832766","open",13,"puebla","entronque",1,"toll",,"capufe",
,,26,"amozoc","19.049230129160705, -98.02909994741553","open",13,"puebla","entronque",1,"toll",,"capufe",
,,990,"Amazoc-perote (amozoc)","19.06367676920489, -98.06905247192356","open",54,"puebla","troncal",6,"toll","140D","gana",
,,990,"AMOZOC-PEROTE (CUAPIAXTLA)","19.310336909941974, -97.79749106268908","open",55,"tlaxcala","troncal",4,"toll","140D","gana",
,,990,"AMOZOC-PEROTE (CUAPIAXTLA)","19.310494979627016, -97.79765684970214","open",57,"tlaxcala","entronque",2,"toll","140D-136","gana",
,,990,"AMOZOC-PEROTE (CUAPIAXTLA)","19.30442649961914, -97.80562494517584","open",56,"tlaxcala","entronque",2,"toll","136-140D","gana",
,,990,"AMOZOC-PEROTE (CUAPIAXTLA)","19.304229050075733, -97.80536745312408","open",56,"tlaxcala","entronque",2,"toll","140D-136","gana",
,,990,"AMOZOC-PEROTE (CUAPIAXTLA)","19.310262427822185, -97.79738622422764","open",57,"tlaxcala","entronque",2,"toll","136-140D","gana",
,,990,"AMOZOC-PEROTE (CANTONA)","19.507561429295745, -97.49775753734808","open",58,"puebla","troncal",5,"toll","140D","gana",
,,990,"AMOZOC-PEROTE (CANTONA)","19.508966128731377, -97.49726290567534","open",59,"puebla","entronque",1,"toll","tezontepec-140D","gana",
,,990,"AMOZOC-PEROTE (CANTONA)","19.509049846096197, -97.49713604623201","open",60,"puebla","entronque",1,"toll","140D-tezontepec","gana",
,,990,"AMOZOC-PEROTE (CANTONA)","19.506527901068193, -97.49553112715623","open",59,"puebla","entronque",1,"toll","140D-tepeyahualco","gana",
,,990,"AMOZOC-PEROTE (CANTONA)","19.506604692290207, -97.49539607155636","open",60,"puebla","entronque",1,"toll","tepeyahualco-140D","gana",
,,990,"AMOZOC-PEROTE (PEROTE)","19.55180358512678, -97.2895397511599","open",61,"veracruz","troncal",6,"toll","140D","gana",
"225-01","Ixtenco-Audi",990,"AMOZOC-PEROTE (AUDI)","19.274467663468872, -97.82642505582122","open",62,"puebla","entronque",4,"toll","140D-san jose chiapa","gana",
"225-02","Audi-Cuapiaxtla",990,"AMOZOC-PEROTE (AUDI CUAPIAXTLA A1 Y A2)","19.274467663468872, -97.82642505582122","open",63,"puebla","entronque",4,"toll",,"gana",
"225-03","Audi-Oriental",990,"AMOZOC-PEROTE (AUDI CUAPIAXTLA)","19.274467663468872, -97.82642505582122","open",64,"puebla","entronque",4,"toll",,"gana",
,,594,"el seco","19.108709327216882, -97.67094209664745","open",14,"puebla","troncal",5,"toll","Cuapixtla-cuacnopalan","ccp",
,,594,"el seco","19.10885475389847, -97.67079713686749","open",16,"puebla","entronque",1,"toll",,"ccp",
,,594,"el seco","19.108684297859185, -97.67110907175191","open",16,"puebla","entronque",1,"toll",,"ccp",
,,594,"el seco aux. 1","19.099144440107228, -97.66402773206636","open",15,"puebla","entronque",2,"toll","Cuapixtla-cuacnopalan-40","ccp",
,,594,"el seco aux. 2","19.09904305753429, -97.66425303761164","open",15,"puebla","entronque",2,"toll","40-Cuapixtla-cuacnopalan","ccp",
,,460,"las vigas","19.63050334663006, -97.12810988726302","open",65,"veracruz","troncal",8,"toll","140D","copexa",
,,461,"miradores","19.47442649208741, -96.77540785070767","open",66,"veracruz","troncal",8,"toll","140D","copexa",
,,457,"antigua","19.320358332294518, -96.31080675212831","open",67,"veracruz","troncal",7,"toll",180,"Cardel-veracruz",
,,458,"san julian","19.239275776082334, -96.25793916522964","open",68,"veracruz","troncal",5,"toll",180,"Cardel-veracruz",
,,459,"plan del rio","19.39702975258441, -96.62161792844606","open",69,"veracruz","troncal",6,"toll","140D","cpm",
10,"(Nautla-Cardel)",33,"nautla","20.2102173338087, -96.77875021218912","open",70,"veracruz","troncal",2,"toll",180,"capufe","bridge"
,,179,"las chopas","17.944804133791894, -94.17238783129227","open",71,"veracruz","troncal",6,"toll","145D","capufe",
,,179,"las chopas","17.94271202289427, -94.1722361431873","open",72,"veracruz","entronque",1,"toll","raudales","capufe",
,,179,"las chopas","17.94271202289427, -94.1722361431873","open",73,"veracruz","entronque",1,"toll","coatzacoalcos","capufe",
,,181,"malpasito","17.349087839669902, -93.58646289945288","open",74,"tabasco","troncal",6,"toll","145D","capufe",
,,181,"malpasito","17.349151939150083, -93.58552070834183","open",75,"tabasco","entronque",1,"toll",,"capufe",
,,181,"malpasito","17.349151939150083, -93.58552070834183","open",76,"tabasco","entronque",1,"toll","145D villahermosa","capufe",
,,181,"malpasito","17.348297051606647, -93.5869275563107","open",76,"tabasco","entronque",1,"toll","145D malpasito","capufe",
,,181,"malpasito","17.348297051606647, -93.5869275563107","open",75,"tabasco","entronque",1,"toll",,"capufe",
,,182,"OCOZOCOAUTLA (OCUILAPA)","16.86321123895634, -93.40697896560285","open",77,"chiapas","troncal",5,"toll","145D","capufe",
,,929,"chiapa de corzo viapass","16.73069880833294, -93.0095605957671","open",78,"chiapas","troncal",6,"toll","190D","cas",
,,930,"arriaga viapass","16.2572922499705, -93.87556474022145","open",79,"chiapas","troncal",4,"toll","190D","cas",
,,931,"ocotzocoautla","16.73848720114777, -93.40040439428998","open",82,"chiapas","troncal",4,"toll","190D","cas",
,,932,"jiquipilas","16.620601242361506, -93.60207418382952","open",1398,"chiapas","troncal",4,"toll","190D","cas",
,,932,"jiquipilas","16.620658362481585, -93.60052411025286","open",81,"chiapas","entronque",1,"toll","190D-cam quintana roo","cas",
,,932,"jiquipilas","16.620658362481585, -93.60052411025286","open",80,"chiapas","entronque",1,"toll","cam quintana roo-190D","cas",
,,932,"jiquipilas","16.62228828568551, -93.60244789690498","open",81,"chiapas","entronque",1,"toll","190D-cam quintana roo","cas",
,,932,"jiquipilas","16.62228828568551, -93.60244789690498","open",80,"chiapas","entronque",1,"toll","cam quintana roo-190D","cas",
,,176,"sanchez magallanes","18.030589330351706, -93.81297768258969","open",83,"tabasco","troncal",6,"toll","180D","capufe",
,,176,"sanchez magallanes","18.02995167744411, -93.81311701585584","open",84,"tabasco","entronque",1,"toll","180D-180","capufe",
,,176,"sanchez magallanes","18.031614594727525, -93.8136802797191","open",84,"tabasco","entronque",1,"toll","180-180D","capufe",
,,176,"sanchez magallanes","18.02995167744411, -93.81311701585584","open",85,"tabasco","entronque",1,"toll","180-180D","capufe",
,,176,"sanchez magallanes","18.031614594727525, -93.8136802797191","open",85,"tabasco","entronque",1,"toll","180D-180","capufe",
,,227,"nacajuca","18.0760915396505, -92.93060986166415","open",86,"tabasco","troncal",9,"toll","180D","oav",
,,227,"nacajuca","18.07666157765094, -92.93672440295111","open",87,"tabasco","entronque",1,"toll","180D-comanalco","oav",
,,227,"nacajuca","18.07670237478273, -92.93665466552045","open",88,"tabasco","entronque",1,"toll","180D-villahermosa","oav",
,,227,"nacajuca","18.076523530185934, -92.93674068679093","open",88,"tabasco","entronque",1,"toll","180D (coatzacoalcos)","oav",
,,227,"nacajuca","18.07661022414781, -92.93674605120867","open",87,"tabasco","entronque",1,"toll","180D (escarcega)","oav",
17,"Villahermosa-Aquiles Serdán",38,"grijalva","17.947627564334667, -92.78522960182543","open",89,"tabasco","troncal",6,"toll","Puente 186","capufe","bridge"
18,"Ent. Emiliano Zapata-San Marcos",39,"usumacinta","17.85985411700456, -91.78368368662966","open",90,"tabasco","troncal",3,"toll","Puente 186","capufe","bridge"
191,"Zacatal-Cd. Del Carmen",164,"zacatal","18.61285469724088, -91.86082881006844","open",91,"campeche","troncal",4,"toll","Puente 180","capufe","bridge"
,,132,"la seyba","19.636185605778753, -90.67162336120326","open",92,"campeche","troncal",6,"toll","180D","capufe",
,,132,"la seyba","19.637598040524278, -90.672962861246","open",93,"campeche","entronque",1,"toll","180D-60","capufe",
,,132,"la seyba","19.63694826473345, -90.6723493621941","open",94,"campeche","entronque",1,"toll","60-180D","capufe",
,,573,"ecatepec (san cristobal)","19.58786117888355, -99.04234083982114","open",120,"edomx","troncal",6,"toll","revolucion-85D","Golfo-centro",
,,573,"ecatepec (san cristobal)","19.587719667632797, -99.0417185673369","open",120,"edomx","troncal",6,"toll","85D-revolucion","Golfo-centro",
,,574,"revolucion","19.60298681509855, -99.03840138394324","open",122,"edomx","troncal",10,"toll","(lecheria-piramides-mexiquense)-85D","Golfo-centro",
,,574,"revolucion","19.60269450237185, -99.03778784154211","open",121,"edomx","troncal",9,"toll","85D-(lecheria-piramides-mexiquense)","Golfo-centro",
,,574,"revolucion","19.602269319275813, -99.03747049202427","open",122,"edomx","entronque",4,"toll","85D-mexiquense","Golfo-centro",
,,904,"ecatepec (piramides)","19.611774234553486, -99.02571541373743","open",125,"edomx","troncal",12,"toll","132D","Ecatepec-piramides",
,,905,"tepexpan","19.61619139392161, -98.94827478124297","open",126,"edomx","troncal",6,"toll","132-132D","Ecatepec-piramides",
,,928,"Tezoyuca (589)","19.60065751148438, -98.92553806692317","open",128,"edomx","troncal",6,"toll","Pirámides-texcoco","pinfra",
,,913,"peñon","19.458599188412503, -99.03372456231982","open",132,"edomx","troncal",9,"toll","136D-57D","pinfra",
,,914,"texcoco","19.502827156048728, -98.91271008878584","open",133,"edomx","troncal",6,"toll","142-136D","Desarrollo-global",
,,915,"ent. Peñon","19.468842305639424, -99.00443193350293","open",134,"edomx","entronque",2,"toll","57D-136D","pinfra",
,,577,"tejocotal","20.147452027701544, -98.28579586935979","open",135,"hidalgo","troncal",14,"toll","132D","Golfo-centro",
,,577,"tejocotal","20.146423946409143, -98.28698039006906","open",136,"hidalgo","entronque",3,"toll","130-132D","Golfo-centro",
,,577,"tejocotal","20.14645053387763, -98.28754989238011","open",137,"hidalgo","entronque",3,"toll","132D-130","Golfo-centro",
,,577,"tejocotal","20.149066259918875, -98.28660601538354","open",136,"hidalgo","entronque",2,"toll","132D-130","Golfo-centro",
,,577,"tejocotal","20.149236873728665, -98.28793400259666","open",137,"hidalgo","entronque",2,"toll","132D-130","Golfo-centro",
,,577,"tejocotal","20.14940233576609, -98.28804616092576","open",137,"hidalgo","entronque",2,"toll","130-132D","Golfo-centro",
,,578,"nuevo necaxa","20.13553818375597, -98.12274541411739","open",138,"hidalgo","entronque",3,"toll","132D-130","Golfo-centro",
,,578,"nuevo necaxa","20.13504779438768, -98.12271685018949","open",138,"hidalgo","entronque",4,"toll","130-132D","Golfo-centro",
,,92,"nuevo necaxa","20.186654458099976, -98.02982528492036","closed",,"puebla","entronque",4,"toll","130-132D","capufe",
,,585,"el piñal","20.45880801422499, -97.85388430021331","open",139,"puebla","troncal",6,"toll","132D","auneti",
,,584,"miahuapan","20.610946872659845, -97.61455984847666","open",140,"veracruz","troncal",6,"toll","132D","auneti",
"152-02","(Tihuatlán-Túxpam)",579,"Puente tuxpan","20.75294757213223, -97.48237398090423","open",141,"veracruz","troncal",10,"toll","130D","Golfo-centro",
,,580,"Puente tuxpan aux. 1 (tihuatlan)","20.688195588486952, -97.49490448458995","open",142,"veracruz","entronque",2,"toll","130D-132D","Golfo-centro",
"152-01","(Tihuatlán-Ent. Tihuatlán II)",580,"Puente tuxpan axu. 2 (tihuatlan)","20.68876105853986, -97.49425308675715","open",142,"veracruz","entronque",3,"toll","132D-130D","Golfo-centro",
,,556,"naranjos","21.32437866679742, -97.6251432274458","open",143,"veracruz","entronque",1,"toll","180D-naranjos","Autopista-tuxpan-tampico",
,,556,"naranjos","21.32710891478247, -97.62732630460962","open",144,"veracruz","troncal",5,"toll","180D","Autopista-tuxpan-tampico",
,,556,"naranjos","21.327219839603366, -97.627142719318","open",145,"veracruz","entronque",2,"toll","naranjos-180D","Autopista-tuxpan-tampico",
,,556,"naranjos","21.327001749005113, -97.62752086691968","open",145,"veracruz","entronque",2,"toll","180D-naranjos","Autopista-tuxpan-tampico",
,,556,"naranjos","21.324306515229246, -97.62621732295528","open",143,"veracruz","entronque",1,"toll","naranjos-180D","Autopista-tuxpan-tampico",
,,464,"los gil","20.886139893589686, -97.46680176876609","open",146,"veracruz","troncal",6,"toll","180D","Autopista-tuxpan-tampico",
,,177,"totomoxtle","20.461974987354953, -97.24605444541805","open",147,"veracruz","entronque",1,"toll","180-180D","Cardel-pozarica",
,,555,"totomoxtle II","20.461011072323934, -97.24781863003669","open",148,"veracruz","entronque",2,"toll","180D-180","Cardel-pozarica",
,,555,"totomoxtle II","20.459087395236324, -97.24651992765443","open",149,"veracruz","entronque",2,"toll","180-180D","Cardel-pozarica",
,,555,"totomoxtle II","20.459503803376315, -97.24635871125814","open",150,"veracruz","troncal",5,"toll","180D","Cardel-pozarica",
,,555,"totomoxtle II","20.460316524462794, -97.24548638162649","open",149,"veracruz","entronque",2,"toll","180D-180","Cardel-pozarica",
,,569,"vega de alatorre","20.04417092326033, -96.68422137024868","open",151,"veracruz","entronque",1,"toll","180-180D","Cardel-pozarica",
,,569,"vega de alatorre","20.04407428119602, -96.68433398834017","open",152,"veracruz","troncal",5,"toll","180D","Cardel-pozarica",
,,569,"vega de alatorre","20.03998201348272, -96.68076608232805","open",153,"veracruz","entronque",2,"toll","180-180D","Cardel-pozarica",
,,569,"vega de alatorre","20.04395398216332, -96.68447282213222","open",151,"veracruz","entronque",1,"toll","180D-180","Cardel-pozarica",
,,569,"vega de alatorre","20.040344219799305, -96.68030517920202","open",153,"veracruz","entronque",1,"toll","180D-180","Cardel-pozarica",
23,"(Veracruz-Poza Rica)",43,"tecolutla","20.437759799198123, -97.0865232075881","open",154,"veracruz","troncal",2,"toll","180-puente","capufe","bridge"
,,112,"Libramiento poniente tampico","22.275294871573323, -97.89345319605991","open",155,"tamaulipas","troncal",4,"toll","70D","capufe","bypass"
,,112,"Libramiento poniente tampico","22.27642286116995, -97.89327737834991","open",156,"tamaulipas","entronque",1,"toll",,"capufe","bypass"
,,112,"Libramiento poniente tampico","22.276503353087982, -97.89333174329877","open",158,"tamaulipas","entronque",1,"toll",,"capufe","bypass"
37,"(Tampico El Alto-Tampico)",49,"puente nacional tampico","22.21834449747909, -97.82472994010956","open",158,"veracruz","troncal",4,"toll",180,"capufe","bridge"
2,"(Alazán-Canoas)",14,"puente nacional panuco","22.1488043994695, -98.14490483733022","open",159,"veracruz","troncal",4,"toll",127,"capufe","bridge"
,,4,"tepotzotlan","19.715339738927977, -99.20753039475355","open",160,"edomx","troncal",20,"toll","57D","capufe",
,,5,"palmillas","20.296119371827448, -99.92907113882305","open",162,"queretaro","troncal",20,"toll","57D","capufe",
,,207,"palmillas bis","20.290557094539224, -99.92058085361074","open",163,"queretaro","entronque",7,"toll","47D-57D","capufe",
,,207,"palmillas bis","20.290993657143467, -99.91859918217719","open",163,"queretaro","entronque",7,"toll","57D-47D","capufe",
,,70,"polotitlan","20.22649405588257, -99.81069911854836","open",164,"edomx","entronque",2,"toll","polotitlan-57D","capufe",
,,6,"queretaro","20.572130171222657, -100.47284943605749","open",165,"queretaro","troncal",11,"toll","45D","capufe",
,,61,"libramiento sur poniente queretaro","20.572020757496592, -100.48072833693045","open",166,"queretaro","entronque",2,"toll","lib.poniente-45D","capufe",
,,61,"libramiento sur poniente queretaro","20.572328964633407, -100.48087888416393","open",167,"queretaro","entronque",2,"toll","45D-lib. Poniente","capufe",
,,61,"libramiento sur poniente queretaro","20.570339452320177, -100.48049414471346","open",167,"queretaro","entronque",2,"toll","lib.poniente-45D","capufe",
