index,tollbooth_name,direction,road,km,tdpa,M,A,AR,B,C2,C3,C4,C5,C6,C7,C8,C9,VNC,vta,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC
179-08,atizapán,interlomas-atizapán,ex-057d,9.850,239,3.7,93.1,0.0,0.1,2.0,0.8,0.0,0.3,0.0,0.0,0.0,0.0,0.0,"87,208",8.1,7.3,7.7,8.1,9.9,10.0,9.0,8.9,6.1,8.5,8.2,8.2
179-09,atizapán,huixquilucan-atizapán,ex-057d,9.850,344,2.8,91.2,0.0,0.1,3.7,1.4,0.0,0.8,0.0,0.0,0.0,0.0,0.0,"125,378",7.0,6.7,7.1,7.7,8.3,7.9,7.9,8.0,7.1,10.5,10.5,11.3
179-10,atizapán,atizapán-atizapán retorno,ex-057d,9.850,3,2.1,95.4,0.0,0.0,2.2,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,981,6.3,5.9,7.0,5.7,4.4,10.4,17.1,12.3,7.5,7.8,9.5,6.1
179-11,atizapán,lomas verdes-atizapán,ex-057d,9.850,"2,585",2.6,93.9,0.0,0.2,2.1,0.9,0.0,0.1,0.2,0.0,0.0,0.0,0.0,"943,642",8.5,7.8,8.4,8.4,8.7,8.5,8.0,8.2,6.1,9.2,8.9,9.3
180-01,madín,chamapa-madín,ex-057d,13.800,656,2.0,85.4,0.0,0.4,9.0,2.1,0.0,0.9,0.2,0.0,0.0,0.0,0.0,"239,558",8.4,8.0,7.8,8.1,8.9,8.6,8.7,8.4,6.2,9.2,8.9,8.8
180-02,madín,san mateo nopala-madín,ex-057d,13.800,413,1.3,84.5,0.0,0.2,9.6,3.9,0.1,0.4,0.0,0.0,0.0,0.0,0.0,"150,790",8.2,7.9,9.0,8.3,8.6,8.1,8.4,8.6,6.3,9.2,8.6,8.8
180-03,madín,lechería-madín,ex-057d,13.800,879,2.5,94.0,0.0,0.1,1.9,0.9,0.0,0.5,0.1,0.0,0.0,0.0,0.0,"320,742",8.4,7.6,8.5,9.0,9.0,8.2,8.3,8.3,6.0,9.2,8.6,8.9
180-04,madín,atizapán-madín,ex-057d,13.800,"4,996",3.7,93.5,0.0,1.3,1.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,823,634",8.5,7.8,8.4,8.4,8.8,8.4,8.2,8.5,6.2,9.2,9.0,8.6
180-05,madín,lago de guadalupe-madín,ex-057d,13.800,"1,776",1.7,96.4,0.0,0.3,1.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"648,282",8.4,8.2,8.0,8.7,8.8,8.2,7.7,8.1,6.2,9.5,9.1,9.1
180-06,madín,la venta-madín,ex-057d,13.800,"3,440",0.5,96.2,0.0,0.6,1.6,0.6,0.0,0.3,0.2,0.0,0.0,0.0,0.0,"1,255,497",8.8,8.3,9.0,8.2,8.4,9.4,6.9,8.1,6.2,9.2,9.0,8.5
180-07,madín,interlomas-madín,ex-057d,13.800,864,1.1,97.4,0.0,0.2,1.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"315,500",6.2,6.1,5.9,8.9,10.7,9.9,10.6,11.2,5.9,8.8,8.2,7.6
180-08,madín,huixquilucan-madín,ex-057d,13.800,723,1.6,95.2,0.0,0.3,2.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"264,054",5.5,6.1,5.8,7.2,8.7,7.4,8.1,9.2,7.6,11.5,11.7,11.2
180-09,madín,lomas verdes-madín,ex-057d,13.800,"2,999",0.5,98.2,0.0,0.2,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,094,486",8.7,8.5,8.9,8.5,8.5,7.2,7.6,8.1,6.4,9.6,9.2,8.8
180-10,madín,ent. san miguel-madín,ex-057d,13.800,"1,112",1.8,94.9,0.0,0.0,1.4,1.1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,"405,850",8.4,7.6,8.1,8.5,8.7,8.5,8.7,8.7,5.9,9.0,8.8,9.1
181-01,san mateo nopala,lechería-san mateo nopala,ex-057d,21.200,124,1.9,81.1,0.0,0.2,6.6,4.6,0.2,4.5,0.7,0.0,0.0,0.2,0.0,"45,311",8.6,7.9,9.8,9.1,8.8,8.5,8.5,8.6,5.8,8.3,7.8,8.3
181-02,san mateo nopala,madín-san mateo nopala,ex-057d,21.200,390,1.6,82.1,0.0,0.3,11.1,4.4,0.1,0.4,0.0,0.0,0.0,0.0,0.0,"142,179",8.5,7.7,8.8,8.4,9.0,8.3,8.4,8.2,6.5,8.6,8.7,8.9
181-03,san mateo nopala,chamapa-san mateo nopala,ex-057d,21.200,"2,244",1.4,68.4,0.0,4.3,11.3,12.6,0.1,1.4,0.5,0.0,0.0,0.0,0.0,"818,984",7.9,7.6,9.1,8.8,9.1,8.3,8.5,8.3,5.8,8.7,8.9,9.0
181-04,san mateo nopala,atizapán-san mateo nopala,ex-057d,21.200,268,2.0,85.0,0.0,0.5,7.7,3.7,0.0,0.6,0.5,0.0,0.0,0.0,0.0,"97,928",8.6,8.1,9.0,8.3,8.7,8.0,8.3,8.2,6.0,9.1,8.4,9.3
181-05,san mateo nopala,lago de guadalupe-san mateo nopala,ex-057d,21.200,115,1.8,86.7,0.0,0.2,8.4,2.5,0.0,0.3,0.1,0.0,0.0,0.0,0.0,"41,981",8.3,7.8,9.3,9.0,8.7,8.6,8.6,8.5,5.9,8.7,8.1,8.5
181-06,san mateo nopala,la venta-san mateo nopala,ex-057d,21.200,281,1.1,82.6,0.0,3.2,6.0,3.5,0.3,2.6,0.5,0.0,0.0,0.2,0.0,"102,489",7.7,7.5,10.9,8.1,7.7,8.3,6.8,8.8,6.3,9.8,9.5,8.6
181-07,san mateo nopala,interlomas-san mateo nopala,ex-057d,21.200,190,2.8,71.0,0.0,1.3,11.4,12.2,0.0,1.1,0.2,0.0,0.0,0.0,0.0,"69,399",8.2,7.1,7.8,8.4,10.0,9.7,8.1,10.2,5.4,8.6,8.0,8.5
181-08,san mateo nopala,huixquilucan-san mateo nopala,ex-057d,21.200,302,2.6,77.9,0.0,2.7,11.5,4.6,0.2,0.3,0.2,0.0,0.0,0.0,0.0,"110,232",6.7,6.7,7.6,7.9,9.2,8.3,8.4,8.3,7.1,9.8,9.9,10.1
181-09,san mateo nopala,lomas verdes-san mateo nopala,ex-057d,21.200,"1,556",1.3,91.6,0.0,0.3,4.0,2.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,"567,896",8.2,7.7,8.6,8.3,8.7,8.6,8.3,8.8,6.1,8.8,8.8,9.1
181-10,san mateo nopala,ent. san miguel-san mateo nopala,ex-057d,21.200,142,1.3,78.8,0.0,0.3,6.1,6.6,0.3,5.0,1.3,0.0,0.0,0.3,0.0,"51,873",8.0,7.8,9.4,8.7,9.1,8.4,8.8,8.8,5.7,8.2,8.1,9.0
182-01,cipreses,lechería-cipreses,ex-057d,24.343,47,0.5,85.2,0.0,9.0,4.0,1.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,"17,282",7.7,6.3,7.6,8.4,9.3,9.8,6.5,9.3,5.4,9.7,11.4,8.6
182-02,cipreses,madín-cipreses,ex-057d,24.343,69,0.9,89.3,0.0,4.0,5.5,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,"25,148",8.2,8.0,8.4,8.3,9.5,10.1,8.3,7.3,6.0,9.6,9.2,7.1
182-03,cipreses,san mateo nopala-cipreses,ex-057d,24.343,369,2.0,84.5,0.0,3.0,6.9,3.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,"134,777",8.3,7.8,9.3,8.3,10.0,9.3,7.5,7.8,5.6,9.1,9.3,7.7
182-04,cipreses,atizapán-cipreses,ex-057d,24.343,69,1.3,95.7,0.0,0.3,2.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"25,034",8.9,8.2,8.8,8.7,9.7,8.4,7.4,7.4,5.9,8.7,9.6,8.3
182-05,cipreses,lago de guadalupe-cipreses,ex-057d,24.343,41,0.6,92.3,0.0,3.8,3.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"15,123",8.1,7.8,8.0,8.6,9.6,9.4,7.9,7.5,5.8,9.2,10.1,8.0
182-06,cipreses,lomas verdes-cipreses,ex-057d,24.343,105,0.6,90.0,0.0,6.9,1.7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"38,394",7.6,7.1,8.0,7.1,9.7,10.9,8.2,7.6,6.2,10.1,10.2,7.3
182-07,cipreses,ent. san miguel-cipreses,ex-057d,24.343,31,0.8,94.4,0.0,0.4,3.1,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,"11,417",7.6,7.3,8.5,9.1,9.8,9.3,7.2,7.8,5.9,8.7,9.8,9.0
183-01,chamapa,lechería-chamapa,ex-057d,27.200,"1,013",0.3,56.0,0.0,1.6,12.4,8.6,0.7,18.6,1.5,0.0,0.0,0.3,0.0,"369,795",7.2,6.9,8.8,8.5,8.8,9.9,7.2,8.8,6.2,9.0,9.1,9.6
183-02,chamapa,madín-chamapa,ex-057d,27.200,531,1.8,84.5,0.0,0.1,9.2,2.9,0.2,1.2,0.1,0.0,0.0,0.0,0.0,"193,699",8.2,8.0,8.0,8.3,9.4,8.3,8.8,8.6,5.9,8.9,8.7,8.9
183-03,chamapa,san mateo nopala-chamapa,ex-057d,27.200,"1,960",1.4,67.8,0.0,4.1,12.0,12.8,0.3,1.4,0.2,0.0,0.0,0.0,0.0,"715,278",8.0,7.5,9.0,8.9,9.1,8.1,8.6,8.4,5.8,8.8,8.8,9.0
183-04,chamapa,cipreses-chamapa,ex-057d,27.200,332,1.1,86.0,0.0,2.4,5.0,5.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,"121,081",7.7,6.9,7.6,7.4,9.9,8.9,7.9,7.8,5.7,10.5,11.9,7.8
183-05,chamapa,atizapán-chamapa,ex-057d,27.200,779,1.7,89.3,0.0,0.1,4.3,2.4,0.2,1.5,0.2,0.0,0.0,0.3,0.0,"284,287",8.5,7.8,8.5,8.5,8.9,8.2,8.4,8.2,6.2,8.8,8.6,9.4
183-06,chamapa,lago de guadalupe-chamapa,ex-057d,27.200,299,1.0,87.9,0.0,0.1,5.3,3.3,0.2,1.8,0.4,0.0,0.0,0.0,0.0,"109,084",8.6,7.9,7.9,8.3,8.8,8.1,8.7,8.3,6.1,8.7,9.0,9.6
183-07,chamapa,lomas verdes-chamapa,ex-057d,27.200,201,0.5,94.0,0.0,0.1,3.9,1.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,"73,213",8.0,8.6,7.7,8.2,9.7,7.8,7.8,9.1,6.3,8.7,9.1,9.0
183-08,chamapa,ent. san miguel-chamapa,ex-057d,27.200,542,0.4,61.8,0.0,0.2,9.4,9.0,1.1,14.5,3.6,0.0,0.0,0.0,0.0,"197,953",8.5,7.8,8.2,8.3,8.6,8.4,8.3,8.3,6.0,8.9,8.9,9.8
184-01,huixquilucan,lechería-huixquilucan,ex-057d,30.000,253,2.2,89.4,0.0,0.2,4.9,1.6,0.1,1.2,0.4,0.0,0.0,0.0,0.0,"92,174",7.0,7.2,7.4,8.2,8.6,7.5,7.3,7.6,7.0,10.4,10.6,11.2
184-02,huixquilucan,lago de guadalupe-huixquilucan,ex-057d,30.000,204,1.7,94.9,0.0,0.0,2.3,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,"74,427",6.9,6.4,6.7,7.2,7.8,7.4,7.4,8.0,7.7,11.6,11.5,11.4
184-03,huixquilucan,atizapán-huixquilucan,ex-057d,30.000,374,3.3,91.7,0.0,0.1,3.0,1.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,"136,461",7.1,6.6,7.1,7.3,7.9,7.5,7.5,7.6,7.4,11.0,11.1,11.9
184-04,huixquilucan,madín-huixquilucan,ex-057d,30.000,579,1.9,94.6,0.0,0.2,2.2,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,"211,463",6.3,6.2,6.5,7.3,8.0,7.3,6.9,8.2,7.8,12.1,11.8,11.6
184-05,huixquilucan,san mateo nopala-huixquilucan,ex-057d,30.000,277,2.7,69.2,0.0,0.4,15.7,10.2,0.8,0.9,0.1,0.0,0.0,0.0,0.0,"101,190",6.5,6.5,8.2,8.3,9.0,8.2,8.4,8.6,6.6,9.6,9.8,10.3
184-06,huixquilucan,cipreses-huixquilucan,ex-057d,30.000,37,2.4,88.7,0.0,0.2,4.1,4.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,"13,545",5.9,6.0,7.5,7.3,8.8,9.5,7.7,7.4,6.4,10.9,12.4,10.2
184-07,huixquilucan,lomas verdes-huixquilucan,ex-057d,30.000,499,1.2,97.5,0.0,0.2,0.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"181,987",6.3,6.4,6.8,7.3,8.0,7.1,6.5,8.1,7.9,12.0,12.3,11.3
184-08,huixquilucan,ent. san miguel-huixquilucan,ex-057d,30.000,343,1.0,91.5,0.0,0.1,3.2,1.4,0.1,1.1,1.6,0.0,0.0,0.0,0.0,"125,102",7.3,6.7,7.4,7.9,8.2,8.0,8.2,8.1,6.6,10.0,10.6,11.0
185-01,interlomas,lechería-interlomas,ex-057d,32.600,252,1.5,91.5,0.0,0.2,3.8,1.4,0.1,1.0,0.5,0.0,0.0,0.0,0.0,"92,059",8.3,8.2,8.6,9.4,9.7,8.8,7.5,8.0,6.2,8.8,8.3,8.2
185-02,interlomas,lago de guadalupe-interlomas,ex-057d,32.600,184,2.1,95.6,0.0,0.4,1.5,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,"67,299",8.6,8.3,8.5,9.0,9.7,8.6,8.0,8.7,5.8,8.9,8.4,7.5
185-03,interlomas,atizapán-interlomas,ex-057d,32.600,234,4.3,92.6,0.0,0.0,2.3,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,"85,352",9.1,8.4,8.9,8.5,9.1,8.8,8.3,8.6,5.9,8.4,8.0,8.0
185-04,interlomas,madín-interlomas,ex-057d,32.600,570,1.2,96.6,0.0,0.0,1.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"207,908",8.7,8.5,8.4,8.8,9.5,8.6,7.9,8.5,6.0,9.0,8.5,7.6
185-05,interlomas,san mateo nopala-interlomas,ex-057d,32.600,135,3.1,65.7,0.0,0.2,14.9,14.5,0.6,1.0,0.0,0.0,0.0,0.0,0.0,"49,188",8.7,7.5,8.5,8.6,9.4,8.1,7.6,9.8,5.2,9.2,8.6,8.8
185-06,interlomas,cipreses-interlomas,ex-057d,32.600,22,7.2,89.9,0.0,0.2,2.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"8,082",9.6,9.3,10.0,7.8,10.1,10.2,7.3,6.7,5.4,8.4,8.1,7.1
185-07,interlomas,lomas verdes-interlomas,ex-057d,32.600,577,1.4,97.3,0.0,0.2,0.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"210,586",8.2,8.3,8.2,8.1,8.9,8.3,7.1,8.2,6.5,9.7,9.8,8.7
185-08,interlomas,ent. san miguel-interlomas,ex-057d,32.600,406,1.2,93.3,0.0,0.1,3.1,1.1,0.0,0.6,0.6,0.0,0.0,0.0,0.0,"148,033",8.5,8.2,8.6,8.6,8.8,8.3,8.2,8.4,6.1,9.2,8.9,8.2
186-01,lomas verdes,lago de guadalupe-lomas verdes,ex-057d,16.850,802,1.6,97.2,0.0,0.0,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"292,902",8.1,7.8,7.7,9.1,8.9,7.9,8.1,8.2,6.4,9.9,9.2,8.7
186-02,lomas verdes,chamapa-lomas verdes,ex-057d,16.850,283,0.6,95.1,0.0,0.4,2.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"103,286",8.1,8.4,7.6,7.8,9.3,8.8,7.6,8.4,6.6,9.5,9.2,8.7
186-03,lomas verdes,san mateo nopala-lomas verdes,ex-057d,16.850,"1,200",1.3,92.4,0.0,0.3,3.6,2.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,"437,903",8.2,7.7,8.4,8.4,8.6,8.5,8.4,8.9,6.3,8.8,8.9,8.9
186-04,lomas verdes,madín-lomas verdes,ex-057d,16.850,"1,615",0.7,97.9,0.0,0.3,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"589,302",8.4,8.1,7.8,7.5,8.7,8.1,9.4,8.2,6.4,9.6,9.0,8.8
186-05,lomas verdes,atizapán-lomas verdes,ex-057d,16.850,"2,680",2.9,95.9,0.0,0.0,0.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"978,255",8.2,7.8,8.3,8.3,8.7,8.1,8.1,8.7,6.4,9.5,9.0,8.9
186-06,lomas verdes,interlomas-lomas verdes,ex-057d,16.850,768,1.2,97.9,0.0,0.2,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"280,209",7.1,7.2,6.9,8.2,10.3,9.8,9.4,9.6,6.6,9.0,8.2,7.7
186-07,lomas verdes,huixquilucan-lomas verdes,ex-057d,16.850,603,1.1,97.3,0.0,0.3,0.8,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,"219,973",5.8,6.3,6.5,6.9,8.3,7.6,7.1,8.3,8.3,12.1,11.7,11.1
186-08,lomas verdes,la venta-lomas verdes,ex-057d,16.850,"4,816",0.3,97.9,0.0,0.5,0.5,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,"1,757,861",8.2,8.1,8.6,8.8,8.7,8.3,7.0,8.9,6.5,9.6,9.0,8.3
186-09,lomas verdes,lechería-lomas verdes,ex-057d,16.850,119,1.0,95.4,0.0,0.3,1.6,0.8,0.0,0.9,0.0,0.0,0.0,0.0,0.0,"43,434",6.8,6.6,7.7,12.8,9.7,8.1,6.3,8.0,6.2,9.8,9.1,8.9
186-10,lomas verdes,lomas verdes-lomas verdes,ex-057d,16.850,5,2.1,94.9,0.0,0.1,2.6,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,"1,705",7.6,6.9,9.5,6.4,12.0,9.9,8.1,6.9,6.5,8.9,8.6,8.7
186-11,lomas verdes,ent. san miguel-lomas verdes,ex-057d,16.850,353,1.2,97.7,0.0,0.1,0.7,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,"128,706",7.9,7.7,7.9,9.9,9.1,8.3,7.5,8.9,6.0,9.3,9.0,8.5
187-01,la venta gob.edo.,lechería-la venta,ex-057d,38.000,899,1.0,84.5,0.0,0.6,6.7,2.4,0.1,4.2,0.2,0.0,0.0,0.3,0.0,"328,073",8.8,8.4,9.1,8.8,8.4,8.1,8.3,8.2,5.9,9.0,8.2,8.8
187-02,la venta gob.edo.,lago de guadalupe-la venta,ex-057d,38.000,311,1.0,94.9,0.0,0.2,2.9,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,"113,611",9.2,8.1,8.9,8.4,8.3,8.0,8.1,8.2,6.0,9.2,8.5,9.1
187-03,la venta gob.edo.,atizapán-la venta,ex-057d,38.000,335,2.1,92.3,0.0,0.6,3.7,0.7,0.0,0.6,0.0,0.0,0.0,0.0,0.0,"122,374",9.2,8.2,9.2,8.2,8.2,7.9,8.3,8.2,5.9,9.0,8.3,9.4
187-04,la venta gob.edo.,madín-la venta,ex-057d,38.000,547,1.7,95.3,0.0,0.3,2.2,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,"199,732",9.3,8.2,8.6,8.6,8.5,8.0,8.1,8.6,6.0,9.0,8.3,8.8
187-05,la venta gob.edo.,san mateo nopala-la venta,ex-057d,38.000,101,1.8,88.9,0.0,0.8,5.5,2.5,0.1,0.4,0.0,0.0,0.0,0.0,0.0,"36,942",9.4,8.4,9.6,8.0,7.8,7.8,8.3,8.5,5.9,8.5,8.4,9.4
187-06,la venta gob.edo.,cipreses-la venta,ex-057d,38.000,18,1.0,95.1,0.0,0.4,2.6,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,"6,425",8.5,7.2,10.0,7.2,9.1,8.4,8.3,7.1,5.2,9.9,11.1,8.0
187-07,la venta gob.edo.,lomas verdes-la venta,ex-057d,38.000,621,1.4,97.6,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"226,747",9.4,8.6,8.5,8.2,8.1,7.8,7.6,8.3,6.5,9.7,8.7,8.6
187-08,la venta gob.edo.,ent. san miguel-la venta,ex-057d,38.000,"1,502",0.8,87.0,0.0,0.8,5.0,2.2,0.2,3.3,0.3,0.0,0.0,0.4,0.0,"548,389",9.3,8.2,8.7,8.6,8.5,8.4,8.3,8.5,5.9,8.8,8.2,8.6
188,bermejillo,gómez palacio-est.banderas,ex-049d,44.210,"3,907",0.2,36.7,0.0,8.5,5.8,1.8,0.9,29.1,6.1,0.8,0.2,9.9,0.0,"1,425,900",8.4,6.6,7.8,7.8,7.9,8.1,10.0,9.0,7.8,8.0,8.1,10.5
189,ceballos,est. banderas-corralitos,ex-049d,130.410,"3,813",0.2,36.6,0.0,8.6,5.7,1.7,0.8,29.0,6.2,0.9,0.2,10.1,0.0,"1,391,650",8.4,6.6,7.9,7.8,7.9,8.1,10.1,9.0,7.7,7.9,8.1,10.5
190,puente zacatal,zacatal-cd. del carmen,ex-180,162.410,"4,790",1.3,71.5,0.0,8.0,4.7,4.1,0.4,7.2,1.0,0.0,0.0,1.8,0.0,"1,748,469",8.3,7.1,8.5,8.4,8.1,8.0,9.9,9.0,7.3,7.6,8.0,9.8
191,puente inter. nuevo amanecer,reynosa-pharr,ex-040,0.000,"4,740",0.1,64.3,0.0,1.8,1.1,2.7,0.9,28.9,0.2,0.0,0.0,0.0,0.0,"1,730,239",8.1,7.7,8.8,8.3,8.7,8.1,9.0,9.2,7.9,7.9,7.8,8.5
192,zirahuén,pátzcuaro-zirahuén,ex-126d,60.500,"10,605",0.3,69.1,0.2,4.3,4.8,2.6,0.5,5.9,1.5,0.6,0.0,5.8,4.4,"3,870,695",8.4,7.4,8.7,8.5,8.4,8.0,8.7,8.5,7.4,8.1,8.3,9.6
193-01,zurumucapio,zirahuén-uruápan,ex-126d,87.500,"10,905",0.3,73.6,0.2,4.1,4.7,2.5,0.5,5.4,1.5,0.6,0.0,5.7,0.9,"3,980,478",8.3,7.4,8.8,8.5,8.4,8.0,8.7,8.5,7.4,8.1,8.3,9.6
193-02,zurumucapio,zurumucapio-uruápan,ex-126d,87.500,884,0.7,89.4,0.2,0.5,7.0,1.3,0.1,0.2,0.2,0.0,0.0,0.0,0.4,"322,506",9.2,7.8,8.1,7.6,8.6,8.0,8.7,8.5,7.4,8.1,8.3,9.7
194,puente inter. ignacio zaragoza los tomat,progreso-los tomates,ex-040,0.000,"4,702",0.1,87.3,0.0,0.9,0.8,1.2,0.2,8.8,0.5,0.0,0.2,0.0,0.0,"1,716,402",7.8,7.6,8.3,8.6,8.9,8.0,8.5,8.8,8.4,8.6,8.2,8.3
195-01,nuevo progreso,reynosa-matamoros,ex-002d,47.390,"3,195",0.2,69.8,0.0,5.0,4.4,4.0,0.4,11.4,1.1,0.2,0.2,3.3,0.0,"1,166,260",8.2,8.0,9.9,9.2,9.4,9.0,10.1,4.7,8.0,7.5,7.9,8.1
195-02,nuevo progreso,reynosa-progreso,ex-002d,47.390,"1,666",0.5,92.1,0.0,0.1,1.2,0.5,0.2,1.8,0.5,0.1,0.1,2.9,0.0,"608,195",9.1,9.3,10.5,9.6,9.6,9.0,9.2,1.9,7.6,7.2,8.2,8.8
195-03,nuevo progreso,progreso-matamoros,ex-002d,47.390,777,0.4,76.6,0.0,2.5,3.8,2.9,0.5,8.6,1.4,0.2,0.1,3.0,0.0,"283,660",3.0,3.1,4.0,3.8,4.0,3.9,4.0,42.0,8.5,7.7,7.8,8.2
196,puente internacional piedras negras ii co,piedras negras-eagle pass,ex-057,0.000,"4,731",0.3,81.7,8.1,0.1,0.0,1.7,0.0,8.1,0.0,0.0,0.0,0.0,0.0,"1,726,725",8.1,7.5,8.7,8.6,8.7,8.4,8.7,8.3,7.9,8.4,8.1,8.6
