index,tollbooth_name,way,highway,km,tdpa,motorbike,car,car-axle,bus,truck-2axle,truck-3axle,truck-4axle,truck-5axle,truck-6axle,truck-7axle,truck-8axle,truck-9axle,not_classified_vehicle,vta,jan,feb,mar,apr,may,jun,jul,ago,sep,oct,nov,dec
240-01,sahagún,atlacomulco-sahagún,mex-m40d,165.0,40,0.2,19.0,0.2,0.3,1.7,2.3,0.8,23.1,6.0,0.5,0.3,38.3,7.3,14734,9.3,7.2,8.9,7.6,8.5,8.0,9.1,7.3,5.8,8.6,8.7,11.0
240-02,sahagún,acambay-sahagún,mex-m40d,165.0,1,0.0,53.1,0.4,0.2,2.7,3.7,1.4,30.7,2.7,0.0,0.0,4.7,0.4,485,8.0,5.2,7.4,7.6,10.7,11.8,13.0,7.0,7.4,7.8,4.3,9.8
240-03,sahagún,jilotepec-sahagún,mex-m40d,165.0,6,0.5,67.8,0.4,0.1,2.3,3.6,6.5,4.2,10.2,0.0,0.0,4.3,0.1,2083,7.5,8.0,8.9,9.6,9.5,8.9,7.6,7.1,6.8,7.7,7.9,10.5
240-04,sahagún,querétaro-sahagún,mex-m40d,165.0,131,0.1,18.9,0.1,0.4,2.7,3.1,2.9,41.3,9.1,0.2,0.1,21.0,0.1,47735,8.4,7.2,8.7,7.7,8.2,8.2,9.5,8.8,7.1,9.2,8.2,8.8
240-05,sahagún,tula ii-sahagún,mex-m40d,165.0,1,0.3,94.0,0.3,0.0,2.3,0.3,0.0,0.5,0.5,0.0,0.0,0.8,1.0,384,8.6,6.0,7.3,9.4,7.8,9.6,10.7,8.1,9.6,7.0,8.9,7.0
240-06,sahagún,tula i-sahagún,mex-m40d,165.0,14,0.5,60.5,0.2,0.3,4.4,1.8,0.5,11.4,4.6,0.0,0.2,14.9,0.7,5221,12.5,6.6,8.8,7.3,6.8,6.8,8.2,9.9,6.6,7.9,6.6,12.0
240-07,sahagún,atitalaquia-sahagún,mex-m40d,165.0,8,0.8,64.1,0.5,0.0,4.4,7.4,0.7,5.7,12.9,0.1,0.0,2.8,0.6,2896,8.5,9.2,11.1,9.9,9.2,8.7,9.2,8.7,6.8,6.1,6.1,6.5
240-08,sahagún,apaxco-sahagún,mex-m40d,165.0,9,0.7,67.9,0.5,0.0,2.9,2.9,0.4,1.4,3.1,0.0,0.0,19.6,0.6,3143,6.7,5.3,5.8,6.3,6.6,6.3,8.2,18.3,11.0,9.1,7.6,8.8
240-09,sahagún,ajoloapan-sahagún,mex-m40d,165.0,6,1.9,48.2,0.2,3.1,14.9,10.9,1.6,11.0,4.3,0.0,0.0,0.8,3.1,2194,9.2,6.7,9.4,12.7,13.9,7.4,8.4,9.3,6.2,5.5,5.4,5.9
240-10,sahagún,pachuca-sahagún,mex-m40d,165.0,83,0.7,63.3,0.2,0.2,6.1,9.0,1.2,9.1,1.1,0.1,0.0,8.2,0.8,30135,8.7,8.4,9.3,8.2,8.6,8.3,8.9,8.8,6.9,8.4,7.7,7.8
240-11,sahagún,tulancingo-sahagún,mex-m40d,165.0,227,0.3,44.7,0.1,0.4,4.5,5.6,0.7,21.6,2.5,0.1,0.2,16.3,3.0,82809,8.4,8.0,10.0,8.7,8.3,8.4,8.5,8.4,6.3,8.4,8.1,8.5
240-12,sahagún,calpulalpan-sahagún,mex-m40d,165.0,90,0.8,75.6,0.4,0.1,3.0,11.5,0.3,2.6,0.4,0.0,0.0,1.1,4.2,32994,8.1,6.7,7.2,6.8,7.4,8.1,8.7,8.9,8.9,9.4,10.0,9.8
240-13,sahagún,sanctórum-sahagún,mex-m40d,165.0,101,0.6,72.9,0.5,0.2,3.3,2.9,0.7,9.7,4.7,0.1,0.0,3.4,1.0,36993,9.1,7.2,8.2,8.0,7.9,8.0,9.1,9.2,8.5,8.4,7.7,8.7
240-14,sahagún,san martín texmelucan-sahagún,mex-m40d,165.0,169,0.7,58.9,0.4,2.2,3.0,3.2,0.5,9.9,2.4,0.1,0.0,15.3,3.4,61655,8.0,7.1,8.1,8.0,7.9,7.6,8.8,8.8,8.5,9.9,8.4,8.9
241-01,calpulalpan,atlacomulco-calpulalpan,mex-m40d,182.345,33,0.6,46.5,0.4,0.5,3.8,4.1,1.8,14.4,2.4,0.1,0.0,8.0,17.4,12079,8.2,7.4,8.2,8.1,7.9,7.7,9.3,9.7,6.9,7.8,7.8,11.0
241-02,calpulalpan,acambay-calpulalpan,mex-m40d,182.345,2,2.0,75.0,0.8,0.1,4.0,5.2,2.0,8.7,1.2,0.0,0.0,0.8,0.2,906,9.5,6.2,7.1,8.6,8.7,8.2,9.6,9.6,6.8,7.7,7.1,10.9
241-03,calpulalpan,jilotepec-calpulalpan,mex-m40d,182.345,7,0.7,78.7,0.3,1.1,3.6,2.8,0.5,6.1,1.7,0.0,0.0,4.4,0.1,2704,8.3,7.3,6.8,8.7,8.3,8.0,9.5,7.4,7.7,6.8,10.6,10.6
241-04,calpulalpan,querétaro-calpulalpan,mex-m40d,182.345,136,0.2,44.7,0.3,0.7,3.5,6.0,2.8,25.6,5.1,0.2,0.1,10.6,0.2,49713,8.4,7.0,8.1,7.8,8.5,8.0,9.1,9.1,7.3,8.6,8.1,10.0
241-05,calpulalpan,tula ii-calpulalpan,mex-m40d,182.345,2,0.6,81.4,1.5,0.3,1.2,3.7,2.0,4.6,2.9,0.0,0.0,0.6,1.2,653,10.7,6.6,9.0,7.8,9.2,8.4,8.9,8.9,6.9,9.0,5.4,9.2
241-06,calpulalpan,tula i-calpulalpan,mex-m40d,182.345,19,0.3,66.4,0.4,0.3,4.7,4.5,1.4,11.1,2.6,0.3,0.0,7.3,0.7,7107,7.7,7.0,7.9,7.8,6.9,7.5,9.3,9.4,7.1,10.1,9.7,9.6
241-07,calpulalpan,atitalaquia-calpulalpan,mex-m40d,182.345,7,0.2,74.4,0.5,0.1,2.7,3.8,2.1,8.4,4.3,0.0,0.0,2.0,1.5,2652,8.1,7.1,8.4,8.6,9.5,8.0,10.2,10.5,6.7,7.5,7.6,7.8
241-08,calpulalpan,apaxco-calpulalpan,mex-m40d,182.345,6,2.8,72.6,0.1,0.0,5.3,10.1,0.9,2.8,3.2,0.0,0.1,1.5,0.6,2242,7.4,7.4,7.0,8.0,7.4,8.0,9.1,11.6,7.1,8.5,8.7,9.8
241-09,calpulalpan,ajoloapan-calpulalpan,mex-m40d,182.345,5,0.2,64.9,0.5,0.4,3.5,11.8,1.3,8.5,5.3,0.5,0.0,1.5,1.6,1900,9.4,8.0,9.1,9.1,10.1,8.6,8.2,7.1,5.6,8.0,7.9,8.9
241-10,calpulalpan,pachuca-calpulalpan,mex-m40d,182.345,92,0.6,69.4,0.3,0.2,3.5,4.6,1.1,10.5,3.9,0.0,0.0,4.2,1.7,33485,8.1,7.7,8.4,8.1,8.3,8.3,8.4,9.1,6.8,8.6,8.5,9.7
241-11,calpulalpan,tulancingo-calpulalpan,mex-m40d,182.345,185,0.5,66.0,0.5,0.4,5.0,6.5,0.9,10.2,3.2,0.1,0.0,4.5,2.2,67457,8.2,7.6,8.2,7.8,8.3,8.7,8.7,9.1,5.9,8.7,9.3,9.5
241-12,calpulalpan,sahagún-calpulalpan,mex-m40d,182.345,87,0.8,80.7,0.4,0.1,4.1,3.3,0.3,1.9,0.3,0.0,0.0,0.8,7.3,31595,7.6,7.1,7.8,7.5,8.3,8.1,7.9,8.5,8.4,9.3,10.0,9.5
241-13,calpulalpan,sanctórum-calpulalpan,mex-m40d,182.345,476,0.4,72.4,0.2,1.0,4.2,3.2,1.0,6.2,5.7,0.0,0.0,1.7,4.0,173606,9.2,6.9,7.5,8.7,7.8,7.0,9.7,8.3,8.3,8.1,8.1,10.4
241-14,calpulalpan,san martín texmelucan-calpulalpan,mex-m40d,182.345,612,0.4,71.6,0.2,0.7,5.3,3.5,0.6,7.1,2.2,0.1,0.0,3.3,5.0,223286,8.2,7.4,8.3,8.4,8.6,8.0,8.8,8.6,8.2,8.4,8.2,8.9
242-01,sanctórum,atlacomulco-sanctórum,mex-m40d,196.5,220,0.5,46.3,0.4,1.1,5.9,5.6,3.2,18.8,4.6,1.1,0.1,8.6,3.8,80231,8.4,7.4,7.8,8.5,7.4,7.2,8.6,9.1,7.7,8.1,8.5,11.3
242-02,sanctórum,acambay-sanctórum,mex-m40d,196.5,12,0.2,66.5,0.4,1.2,6.1,5.8,3.1,14.4,1.5,0.4,0.0,0.4,0.0,4419,9.5,6.0,7.0,8.8,9.2,6.8,11.2,8.2,8.1,6.4,7.4,11.4
242-03,sanctórum,jilotepec-sanctórum,mex-m40d,196.5,26,0.5,73.9,0.3,2.0,6.3,3.8,0.6,5.0,3.3,0.0,0.0,4.2,0.1,9505,8.0,7.2,7.5,9.1,7.8,7.0,9.4,9.0,7.0,7.6,8.7,11.7
242-04,sanctórum,querétaro-sanctórum,mex-m40d,196.5,894,0.3,41.0,0.4,1.0,5.1,7.6,2.7,23.1,7.1,1.9,0.2,9.5,0.1,326167,7.5,7.4,8.2,8.7,8.2,8.1,8.8,8.6,8.1,8.4,8.0,10.0
242-05,sanctórum,tula ii-sanctórum,mex-m40d,196.5,7,0.5,84.8,0.9,0.3,1.8,4.7,0.5,5.2,0.8,0.0,0.0,0.5,0.0,2387,11.7,6.7,7.7,7.0,7.0,8.2,7.2,9.9,6.8,9.8,7.8,10.2
242-06,sanctórum,tula i-sanctórum,mex-m40d,196.5,67,0.3,53.8,0.2,0.5,2.7,4.2,2.6,10.2,6.0,0.6,0.2,18.7,0.0,24576,8.0,7.5,8.1,8.6,7.8,8.2,9.7,8.4,7.5,8.3,8.3,9.6
242-07,sanctórum,atitalaquia-sanctórum,mex-m40d,196.5,32,0.2,58.0,0.7,0.3,2.7,5.9,3.9,6.3,9.0,0.2,0.1,12.4,0.3,11850,9.1,7.8,8.5,9.0,8.7,8.9,7.8,8.3,7.4,7.2,8.2,9.1
242-08,sanctórum,apaxco-sanctórum,mex-m40d,196.5,28,0.3,62.6,0.8,0.2,1.2,12.7,2.0,4.4,11.5,0.1,0.0,4.1,0.1,10162,6.5,5.3,6.1,7.0,7.0,7.3,9.1,12.1,9.6,9.9,8.7,11.4
242-09,sanctórum,ajoloapan-sanctórum,mex-m40d,196.5,28,0.2,40.9,0.5,0.4,3.3,11.6,1.7,11.3,19.5,1.1,0.0,9.2,0.3,10261,10.1,9.1,8.2,8.2,8.8,8.3,8.1,6.6,6.1,8.3,8.9,9.3
242-10,sanctórum,pachuca-sanctórum,mex-m40d,196.5,297,0.4,64.6,0.4,0.6,3.5,4.6,2.4,13.6,4.8,0.4,0.1,4.3,0.3,108343,7.9,7.2,8.0,8.7,8.2,8.1,8.8,8.8,7.3,8.4,8.3,10.3
242-11,sanctórum,tulancingo-sanctórum,mex-m40d,196.5,956,0.4,59.2,0.3,0.8,4.3,4.1,2.8,13.9,4.6,0.2,0.1,9.1,0.2,348787,8.0,7.8,8.2,8.5,8.0,8.1,8.5,8.7,7.2,8.5,8.5,10.0
242-12,sanctórum,sahagún-sanctórum,mex-m40d,196.5,94,0.8,70.9,0.4,0.2,3.3,3.2,2.2,10.6,2.3,0.7,0.1,4.7,0.6,34129,7.8,7.4,8.1,7.4,8.3,7.3,7.8,8.5,11.7,8.4,8.1,9.2
242-13,sanctórum,calpulalpan-sanctórum,mex-m40d,196.5,361,0.4,70.5,0.2,0.8,3.9,3.5,2.0,7.4,4.4,0.0,0.0,1.8,5.1,131694,8.1,7.3,7.9,8.1,7.8,7.4,9.5,7.9,9.3,8.3,7.5,10.9
242-14,sanctórum,san martín texmelucan-sanctórum,mex-m40d,196.5,836,0.5,57.2,0.3,0.7,8.8,8.0,1.4,16.9,1.9,0.1,0.1,2.1,2.0,305212,8.1,7.4,8.2,8.0,7.9,8.3,9.3,8.8,8.0,8.8,8.5,8.7
243-01,san martín texmelucan,atlacomulco-san martín texmelucan,mex-m40d,222.0,752,0.5,41.1,0.3,2.6,5.4,5.9,1.6,23.0,3.2,1.1,0.2,13.2,1.9,274303,7.9,7.5,8.0,8.7,8.0,7.3,8.5,8.6,7.2,8.4,8.8,11.1
243-02,san martín texmelucan,acambay-san martín texmelucan,mex-m40d,222.0,28,0.3,63.5,0.6,2.0,7.4,6.5,1.1,15.2,2.0,0.1,0.0,1.0,0.3,10357,10.7,5.9,6.0,7.4,9.4,5.9,9.7,8.5,8.6,7.4,8.1,12.4
243-03,san martín texmelucan,jilotepec-san martín texmelucan,mex-m40d,222.0,93,0.2,48.9,0.3,1.1,3.1,2.3,2.7,26.6,2.6,0.8,0.3,10.9,0.2,34017,8.0,6.6,8.1,7.9,7.9,7.9,8.7,8.1,7.5,8.9,9.3,11.1
243-04,san martín texmelucan,querétaro-san martín texmelucan,mex-m40d,222.0,2677,0.3,35.1,0.6,2.9,5.7,6.7,1.4,31.8,5.0,0.9,0.2,9.3,0.1,977251,7.5,7.3,8.3,8.6,8.4,8.5,8.8,8.4,7.9,8.5,8.1,9.7
243-05,san martín texmelucan,tula ii-san martín texmelucan,mex-m40d,222.0,17,0.8,85.1,0.7,0.6,3.0,5.3,0.3,2.6,0.6,0.0,0.0,0.8,0.2,6074,11.2,6.6,6.8,7.6,7.2,7.8,7.8,10.6,7.3,8.3,8.3,10.5
243-06,san martín texmelucan,tula i-san martín texmelucan,mex-m40d,222.0,249,0.2,36.5,0.2,1.1,3.6,3.6,1.2,15.3,8.5,1.2,0.2,28.3,0.1,90789,7.8,6.6,8.8,8.7,8.3,8.0,8.2,8.8,8.0,9.0,9.1,8.7
243-07,san martín texmelucan,atitalaquia-san martín texmelucan,mex-m40d,222.0,75,0.4,50.2,0.4,0.3,3.5,5.4,1.8,7.2,14.5,0.3,0.1,15.8,0.1,27214,8.5,8.0,8.7,8.6,8.2,8.8,8.7,7.7,6.9,8.4,8.2,9.3
243-08,san martín texmelucan,apaxco-san martín texmelucan,mex-m40d,222.0,62,0.6,58.7,0.2,0.1,1.6,12.3,0.6,4.5,13.8,0.1,0.0,7.4,0.1,22617,6.7,5.1,6.5,6.7,6.8,7.2,9.0,10.2,9.1,10.3,10.0,12.4
243-09,san martín texmelucan,ajoloapan-san martín texmelucan,mex-m40d,222.0,39,0.3,47.1,0.5,1.7,5.9,8.3,1.1,24.0,5.3,0.2,0.1,5.5,0.0,14273,8.7,8.1,8.1,8.4,8.5,8.3,8.5,7.9,6.7,9.1,8.2,9.5
243-10,san martín texmelucan,pachuca-san martín texmelucan,mex-m40d,222.0,664,0.4,59.4,0.3,1.6,5.0,7.8,1.3,14.2,3.3,0.3,0.1,6.0,0.3,242540,7.8,7.3,8.4,8.6,8.4,8.1,8.5,8.6,7.5,8.7,8.4,9.7
243-11,san martín texmelucan,tulancingo-san martín texmelucan,mex-m40d,222.0,1951,0.4,53.9,0.2,1.4,6.3,5.7,1.6,18.8,3.7,0.4,0.1,7.2,0.3,712169,8.1,7.7,8.3,8.5,8.3,8.3,8.3,8.3,7.3,8.8,8.6,9.5
243-12,san martín texmelucan,sahagún-san martín texmelucan,mex-m40d,222.0,152,0.8,56.9,0.4,2.4,3.9,3.2,0.6,10.1,2.4,0.2,0.1,18.5,0.5,55319,7.4,6.8,7.8,7.8,7.9,7.3,7.8,8.3,11.5,10.1,8.4,8.9
243-13,san martín texmelucan,calpulalpan-san martín texmelucan,mex-m40d,222.0,581,0.5,75.9,0.2,0.7,5.2,3.6,0.9,6.2,1.8,0.1,0.0,3.0,1.9,212043,7.6,6.9,8.0,8.3,8.1,7.9,9.0,8.3,9.4,8.9,8.0,9.6
243-14,san martín texmelucan,sanctórum-san martín texmelucan,mex-m40d,222.0,900,0.7,57.3,0.2,0.8,8.7,7.7,1.8,17.6,1.9,0.0,0.0,2.1,1.2,328587,7.7,7.1,8.1,7.9,8.2,8.1,9.4,9.1,7.9,8.9,8.6,9.0
244,mexicali a1,ent. cuernavaca-ent. san felipe,mex-d,12.7,2399,0.3,77.5,1.5,1.6,2.9,2.9,0.5,6.8,2.9,0.2,0.0,2.9,0.0,875516,8.1,7.7,9.3,8.5,8.8,8.3,7.7,7.5,8.0,8.8,8.4,8.9
245,mexicali a2,ent. cuernavaca-ent. centinela,mex-d,12.7,4391,0.4,54.7,1.9,0.9,3.2,3.0,1.7,23.2,3.9,0.5,0.1,6.5,0.0,1602698,6.9,5.8,7.0,12.8,12.3,7.4,8.4,7.8,7.1,8.1,7.8,8.6
246,nuevo necaxa,tejocotal-nuevo necaxa,mex-130d,140.01,1934,0.8,78.4,0.5,1.1,3.8,4.3,1.0,5.2,2.8,0.1,0.0,2.0,0.0,705840,8.3,6.9,7.7,9.2,8.6,7.2,8.7,8.9,7.5,8.0,8.7,10.3
247,cuitzeo,copándaro-cuitzeo,mex-043d,6.7,1685,0.9,91.9,0.4,1.8,1.5,1.0,0.4,0.2,0.3,0.1,0.0,0.3,1.2,615044,8.9,7.6,9.0,10.2,8.1,8.1,8.1,7.9,7.7,7.8,7.8,8.8
248-01,la cinta,uriangato-la cinta,mex-043d,45.77,15,0.4,43.9,0.2,0.3,3.0,0.3,0.0,0.4,0.0,0.0,0.0,0.1,51.4,5440,6.8,8.8,9.7,8.3,6.5,6.0,7.4,7.7,8.4,8.3,8.9,13.2
248-02,la cinta,valle de santiago-la cinta,mex-043d,45.77,13,0.7,72.1,0.7,0.7,3.1,1.8,0.4,1.5,0.3,0.0,0.0,0.4,18.3,4584,7.5,6.9,9.9,8.4,8.4,7.0,7.4,7.3,6.3,6.4,8.7,15.8
248-03,la cinta,valtierrilla-la cinta,mex-043d,45.77,62,0.5,73.6,0.4,1.9,2.6,1.2,0.3,2.5,1.0,0.0,0.0,1.9,14.1,22561,6.7,7.1,11.4,8.3,5.8,6.2,7.9,6.6,5.6,6.4,8.6,19.4
249-01,ent. la cinta,uriangato-copándaro,mex-043d,46.2,313,0.8,84.6,0.4,1.9,3.6,2.3,0.4,1.7,1.0,0.0,0.0,0.6,2.7,114304,9.2,7.5,7.9,8.5,8.9,7.8,8.4,7.9,7.2,7.9,8.1,10.7
249-02,ent. la cinta,valle de santiago-copándaro,mex-043d,46.2,173,0.8,73.2,0.4,2.4,4.2,4.4,0.5,10.5,1.4,0.0,0.0,1.7,0.5,63128,8.7,7.6,7.9,9.2,7.7,8.0,8.5,8.3,7.3,8.1,8.6,10.1
249-03,ent. la cinta,cerro gordo-copándaro,mex-043d,46.2,2303,0.5,63.0,0.3,2.9,3.5,3.4,1.2,10.2,4.2,1.5,0.1,8.0,1.2,840527,8.0,7.5,8.1,8.9,7.9,7.9,8.6,8.4,7.5,7.9,8.6,10.7
249-04,ent. la cinta,la cinta-copándaro,mex-043d,46.2,2903,0.7,85.7,0.3,2.3,2.6,2.3,0.3,1.8,1.3,0.0,0.0,0.7,2.0,1059637,9.2,7.7,7.9,7.9,8.1,7.7,8.2,7.9,7.2,8.4,8.8,11.0
250-01,uriangato,copándado-uriangato,mex-043d,58.646,296,0.7,84.9,0.5,1.7,4.2,3.4,0.6,2.1,0.7,0.0,0.0,0.5,0.7,107900,9.5,7.3,7.9,8.4,9.3,7.6,8.4,8.0,7.2,7.9,8.0,10.5
250-02,uriangato,la cinta-uriangato,mex-043d,58.646,16,0.4,43.8,0.2,1.1,2.2,3.6,0.2,0.9,0.7,0.0,0.0,0.4,46.5,5879,7.8,7.5,8.1,6.9,9.6,7.9,6.9,7.4,6.9,7.9,9.1,14.0
250-03,uriangato,valle de santiago-uriangato,mex-043d,58.646,210,0.9,82.0,0.3,1.3,2.3,1.9,0.3,2.9,2.1,0.0,0.0,0.9,5.1,76710,8.8,7.4,7.8,7.5,8.0,7.6,8.4,7.8,7.3,8.1,8.6,12.7
250-04,uriangato,valtierrilla-uriangato,mex-043d,58.646,732,0.5,81.5,0.3,3.9,3.1,1.5,0.2,1.8,1.2,0.0,0.0,0.6,5.4,267238,8.9,7.3,8.0,7.5,7.6,7.5,7.8,7.5,6.7,8.4,9.1,13.7
251-01,valle de santiago,copándaro-valle de santiago,mex-043d,83.78,159,0.8,77.2,0.4,2.7,3.7,2.7,0.6,3.5,0.5,0.0,0.0,0.7,7.2,58111,8.6,7.4,8.1,9.0,7.9,7.8,8.5,8.4,7.0,8.1,8.9,10.3
251-02,valle de santiago,la cinta-valle de santiago,mex-043d,83.78,8,0.6,80.5,0.6,2.3,1.9,1.4,0.7,1.1,0.7,0.0,0.0,0.1,10.1,3028,8.2,7.0,7.8,8.1,7.8,6.8,7.1,7.8,6.1,7.4,7.3,18.6
251-03,valle de santiago,uriangato-valle de santiago,mex-043d,83.78,179,0.8,84.1,0.3,1.5,2.5,1.3,0.3,2.0,0.9,0.0,0.0,0.3,6.0,65300,9.0,7.5,7.8,7.2,7.9,7.5,8.3,8.0,7.3,7.9,8.8,12.8
251-04,valle de santiago,valtierrilla-valle de santiago,mex-043d,83.78,112,1.0,75.5,0.4,0.4,1.7,2.0,0.2,2.4,0.6,0.0,0.0,1.9,13.9,41016,8.7,7.5,7.6,7.2,10.9,7.6,7.9,7.8,6.6,7.8,8.2,12.2
252,valtierrilla,cerro gordo-valtierrilla,mex-043d,102.85,2877,0.4,64.0,0.2,2.3,3.6,3.5,0.5,9.9,2.8,0.1,0.0,6.8,5.9,1050164,8.8,7.7,8.5,7.7,8.0,8.1,8.2,8.1,7.8,8.7,8.7,9.7
253-01,ent. valtierrilla,copándaro-cerro gordo,mex-043d,103.3,2395,0.5,61.7,0.3,2.8,3.4,3.1,0.9,13.2,2.3,0.9,0.0,9.7,1.2,874076,8.9,7.5,8.2,8.8,8.0,7.6,8.3,8.2,7.2,7.9,8.6,10.8
253-02,ent. valtierrilla,la cinta-valtierrilla,mex-043d,103.3,49,0.6,85.8,0.6,2.1,2.1,0.9,0.2,3.2,0.5,0.0,0.0,1.5,2.5,18055,13.1,7.8,9.0,8.5,7.5,6.4,7.5,7.0,5.7,7.8,8.6,11.1
253-03,ent. valtierrilla,uriangato-valtierrilla,mex-043d,103.3,715,0.5,83.0,0.3,4.1,2.6,1.9,0.6,2.1,0.4,0.0,0.0,0.7,3.8,260900,10.4,7.6,8.2,7.6,8.0,7.7,8.2,8.0,7.0,7.9,8.6,10.8
253-04,ent. valtierrilla,valle de santiago-valtierrilla,mex-043d,103.3,131,0.9,68.9,0.3,0.3,1.7,1.4,0.2,1.7,0.4,0.1,0.0,1.7,22.4,47834,9.4,7.2,7.6,7.5,9.0,8.2,8.6,8.1,7.2,7.9,8.6,10.7
254,técpan,libramiento de técpan,mex-200d,2.6,1739,2.9,79.0,1.3,0.5,4.2,5.6,1.1,2.8,2.4,0.0,0.0,0.2,0.0,634849,10.0,8.1,8.9,10.1,8.7,7.9,8.5,7.8,6.9,6.9,6.8,9.4
255,durango,ent. 5 de mayo-ent. otinapa,mex-040d,24.5,4401,1.1,67.3,0.0,3.4,2.6,3.2,0.6,11.5,1.9,0.5,0.3,7.6,0.0,1606306,7.4,6.8,8.0,10.1,8.2,8.1,11.1,9.9,7.3,7.1,7.1,8.9
256,llano grande,ent.otinapa-llano grande,mex-040d,40.5,4031,1.1,64.8,0.0,3.7,2.8,3.5,0.5,12.5,1.9,0.4,0.2,8.6,0.0,1471209,7.3,6.7,8.0,10.2,8.1,8.0,11.3,10.0,7.3,7.0,7.1,9.0
257,coscomate,ent. piloncillo-santa lucía,mex-040d,121.4,2384,1.1,60.1,0.0,4.9,2.1,1.9,0.5,13.4,1.9,0.6,0.2,13.3,0.0,870259,6.9,6.1,7.5,10.5,8.0,8.2,13.3,11.3,7.2,6.5,6.3,8.2
258-01,mesillas,santa lucía-villa unión,mex-040d,214.0,3002,1.6,60.9,0.0,4.3,2.1,2.9,0.6,13.6,2.0,0.7,0.3,11.0,0.0,1095806,7.1,6.3,7.7,10.7,8.1,8.1,11.9,10.8,7.3,6.7,6.7,8.6
258-02,mesillas,santa lucía-la concordia,mex-040d,214.0,66,4.6,77.1,0.0,0.4,4.8,9.4,0.6,2.7,0.4,0.0,0.0,0.0,0.0,24265,7.2,6.6,7.9,10.3,8.9,8.7,12.9,11.4,7.2,6.1,6.6,6.2
258-03,mesillas,la concordia-villa unión,mex-040d,214.0,251,4.6,89.4,0.0,0.1,3.7,1.3,0.3,0.3,0.1,0.0,0.0,0.2,0.0,91536,7.5,6.6,7.1,7.1,7.8,6.9,12.3,10.8,6.5,7.5,9.1,10.8
259-01,arandas,ent. itesi-san cristóbal,mex-ira-020d,5.11,1308,0.6,69.4,0.3,0.6,4.7,4.7,0.7,12.8,2.5,0.2,0.0,3.5,0.0,477475,9.8,7.7,8.6,8.0,7.7,7.1,7.4,7.3,7.2,8.4,9.9,10.9
259-02,arandas,ent. itesi-arandas,mex-ira-020d,5.11,906,9.0,81.8,0.3,0.9,3.1,2.3,0.4,1.6,0.5,0.0,0.0,0.1,0.0,330820,9.1,8.0,8.4,6.8,7.9,7.2,7.3,7.8,8.1,10.3,9.8,9.3
259-03,arandas,arandas-san cristóbal,mex-ira-020d,5.11,147,1.9,80.1,0.4,0.5,5.9,8.7,0.4,1.2,0.7,0.0,0.0,0.2,0.0,53711,9.2,7.7,8.7,8.5,9.0,7.6,7.6,7.0,6.4,8.1,9.8,10.4
260,yostiro,san cristóbal-yostiro,mex-ira-020d,27.16,1765,1.5,75.1,0.3,0.5,4.1,3.9,0.5,9.5,1.9,0.1,0.0,2.6,0.0,644296,9.5,7.8,8.7,7.9,8.1,7.3,7.5,7.3,7.2,8.3,9.9,10.5
261,puente inter. san luis río colorado ii cuc,san luis río colorado-yuma,mex-002,191.0,762,0.9,85.7,4.2,0.3,1.6,0.7,0.2,2.3,0.6,0.0,0.0,1.5,2.0,278220,5.0,5.6,9.0,15.3,11.7,9.3,10.3,8.2,7.1,7.3,6.1,5.1
262,arriaga,arriaga-tierra y libertad,mex-187d,2.7,5502,1.1,73.4,0.3,3.9,5.8,3.2,0.4,6.3,1.1,0.1,0.1,3.5,0.8,2008072,8.9,7.4,8.5,9.3,8.3,7.5,8.1,8.7,7.7,7.5,7.8,10.3
263,jiquipilas,tierra y libertad-jiquipilas,mex-187d,62.5,4669,0.7,71.4,0.3,3.7,5.9,3.5,0.4,7.4,1.3,0.2,0.1,4.2,0.9,1704362,8.9,7.3,8.5,9.2,8.2,7.5,8.2,8.8,7.7,7.5,8.0,10.2
264,montes azules,jiquipilas-montes azules,mex-187d,70.6,4972,1.0,70.8,0.3,3.7,6.4,3.6,0.4,7.3,1.3,0.2,0.1,3.9,1.0,1814946,8.9,7.4,8.4,9.2,8.2,7.5,8.2,8.7,7.7,7.5,8.0,10.3
265,ocozocoautla,montes azules-ocozacoautla,mex-187d,89.4,7390,0.9,74.1,0.3,4.9,5.8,3.2,0.3,5.4,1.3,0.1,0.1,2.7,0.9,2697307,8.9,7.5,8.3,8.8,8.2,7.6,8.2,8.6,7.7,7.7,8.1,10.4
266,santa ana,santa ana-altar,mex-002d-mex,39.753,5428,0.2,46.4,0.9,5.8,3.7,2.4,2.3,25.3,2.9,0.4,0.1,8.4,1.2,1981327,8.4,7.0,8.1,8.6,8.2,8.6,8.8,8.3,7.6,8.5,8.2,9.7
267-01,playa 1,zacatecas-monclova libramiento de saltillo,mex-040d,21.5,4636,0.1,21.0,0.6,1.5,4.7,5.2,2.4,46.2,4.3,1.8,0.3,11.5,0.4,1692270,7.7,7.2,8.4,8.0,8.3,8.3,8.7,9.1,8.5,8.7,8.6,8.5
267-02,playa 1,zacatecas-torreón libramiento de saltillo,mex-040d,21.5,1429,0.4,66.8,0.9,0.8,4.8,4.2,1.0,14.7,2.0,0.5,0.1,2.4,1.4,521555,8.0,7.3,8.4,8.1,8.4,8.8,8.8,8.6,8.0,8.5,8.2,8.9
