"tollbooth_id","legacy_id","tollbooth_name","lat","lng","status","state","place","lines","type","manage","gate_to","anti_evation_sys","in_out"
1352,,"tepoztlan",18.9869646896315,-99.1126602888107,"open","morelos","troncal",4,"toll","capufe",,,
1353,,"oaxtepec",18.9313247040961,-99.0250861644745,"open","morelos","entronque",2,"toll","capufe",,,
1354,,"oacalco",18.9304417828539,-99.0260463953018,"open","morelos","entronque",2,"toll","capufe",,,
1356,,"aeropuerto",18.8022571838482,-99.2212843894959,"open","morelos","entronque",2,"toll","capufe",,,
1357,,"aeropuerto",18.8026634356978,-99.2199110984802,"open","morelos","entronque",1,"toll","capufe",,,
1358,,"xochitepec",18.7749852869648,-99.2252272367477,"open","morelos","entronque",1,"toll","capufe",,,
1359,,"alpuyeca (puente de ixtla)",18.7223690432903,-99.2599457502365,"open","morelos","entronque",1,"toll","capufe",,,
1360,,"ing. francisco velazco duran",18.6984125061831,-99.2779594659805,"open","morelos","troncal",4,"toll","capufe",,,
1362,,"nuevo necaxa",20.1347231448582,-98.1231987476349,"open","hidalgo","entronque",1,"toll","golfo-centro",,,
1366,,"puente nacional tampico",22.2183522183181,-97.824792265892,"open","veracruz","troncal",2,"toll","capufe","bridge",,
1367,,"puente el prieto",22.2032494729765,-97.9373967647553,"open","veracruz","troncal",2,"toll","pinfra","bridge",,
1368,,"puente nacional panuco",22.1487300019575,-98.145015835762,"open","veracruz","troncal",2,"toll","capufe","bridge",,
1369,,"naranjos",21.3270970026639,-97.6274085044861,"open","veracruz","troncal",3,"toll","autopista-tuxpan-tampico",,,
1370,,"puente jose lopez portillo",20.9300674107111,-97.6807630062103,"open","veracruz","troncal",2,"toll","gob-veracruz","bridge",,
1371,,"los gil",20.8861092260202,-97.4669319391251,"open","veracruz","troncal",3,"toll","autopista-tuxpan-tampico",,,
1372,,"puente tuxpan",20.7529435694081,-97.4825263023377,"open","veracruz","troncal",5,"toll","golfo-centro",,,
1373,,"miahuapan",20.6108488314376,-97.6144802570343,"open","veracruz","troncal",3,"toll","auneti",,,
1374,,"totomoxtle ii",20.4594441799953,-97.246465086937,"open","veracruz","troncal",2,"toll","cardel-pozarica",,,
1375,,"tecolutla",20.4377050636038,-97.0865625143051,"open","veracruz","troncal",1,"toll","capufe","bridge",,
1376,,"nautla",20.2101578553864,-96.7787897586823,"open","veracruz","troncal",1,"toll","capufe","bridge",,
1377,,"vega de alatorre",20.0440385137019,-96.6843920946121,"open","veracruz","troncal",2,"toll","cardel-pozarica",,,
1378,,"las vigas",19.6303656736239,-97.1280026435852,"open","veracruz","troncal",4,"toll","copexa",,,
1379,,"amozoc-perote (perote)",19.5517527221591,-97.2893857955933,"open","veracruz","troncal",3,"toll","gana",,,
1380,,"miradores",19.4742393943714,-96.775496006012,"open","veracruz","troncal",4,"toll","copexa",,,
1381,,"plan del rio",19.3970026834864,-96.6216605901718,"open","veracruz","troncal",3,"toll","cpm",,,
1382,,"antigua",19.3203013381785,-96.3109052181244,"open","veracruz","troncal",3,"toll","cardel-veracruz",,,
1384,,"san julian",19.2392234833353,-96.2580013275147,"open","veracruz","troncal",3,"toll","cardel-veracruz",,,
1388,,"cuitlahuac",18.839394702993,-96.7469412088394,"open","veracruz","troncal",3,"toll","capufe",,,
1390,,"alvarado",18.7698148094509,-95.7445728778839,"open","veracruz","troncal",1,"toll","capufe","bridge",,
1391,,"tlacotalpan",18.7045607427699,-95.641393661499,"open","veracruz","troncal",1,"toll","capufe","bridge",,
1393,,"cosamaloapan",18.3355026008565,-95.8234995603562,"open","veracruz","entronque",1,"etc","capufe",,,
1394,,"cosamaloapan",18.3346522229977,-95.8212143182755,"open","veracruz","entronque",1,"etc","capufe",,,
1395,,"acayucan (sayula)",17.9099484960103,-94.9372869729996,"open","veracruz","troncal",2,"toll","capufe",,,
1396,,"acayucan (sayula)",17.9101833011902,-94.9372869729996,"open","veracruz","entronque",1,"toll","capufe",,,
1397,,"dovali",18.0132888062963,-94.3967145681381,"open","veracruz","troncal",4,"toll","capufe","bridge",,
1398,,"puente coatzacoalcos",18.1150491892429,-94.4109410047531,"closed","veracruz","troncal",3,"toll","capufe","bridge",,
1399,,"allende",18.1469630511485,-94.3969345092774,"open","veracruz","troncal",4,"toll","tunel-coatzacoalcos","tunnel",,
1400,,"el piñal",20.4587355081729,-97.8538459539414,"open","puebla","troncal",3,"toll","auneti",,,
1401,,"nuevo necaxa",20.1865157371884,-98.029750585556,"closed","puebla","entronque",2,"toll","capufe",,,
1402,,"michac",19.8614426549305,-98.0606281757355,"open","puebla","troncal",2,"toll","pinfra",,,
1403,,"michac",19.8631832829215,-98.0563312768936,"open","puebla","entronque",1,"toll","pinfra",,,
1404,,"atempan",19.798010236744,-97.4565947055817,"open","puebla","entronque",1,"toll","opervite",,,
1405,,"atempan",19.7981515622254,-97.4558061361313,"open","puebla","troncal",2,"toll","opervite",,,
1406,,"Zaragoza",19.7599891275906,-97.5482028722763,"open","puebla","entronque",1,"ticket","opervite",,,
1407,,"payuca",19.521687221911,-97.6379656791687,"open","puebla","troncal",2,"toll","opervite",,,
1408,,"amozoc-perote (cantona)",19.507428546575,-97.4977290630341,"open","puebla","troncal",2,"toll","gana",,,
1409,,"amozoc-perote (audi cuapiaxtla)",19.2744607214921,-97.8262835741043,"open","puebla","entronque",1,"toll","gana",,,
1411,,"esperanza",18.8702703744405,-97.3861920833588,"open","puebla","entronque",1,"toll","capufe",,,
1412,,"esperanza",18.8713363516928,-97.3857092857361,"open","puebla","entronque",1,"toll","capufe",,,
1413,,"esperanza",18.8706561574669,-97.3859882354736,"open","puebla","troncal",3,"toll","capufe",,,
1414,,"tehuacan",18.4874949798883,-97.4569755792618,"open","puebla","entronque",1,"toll","capufe",,,
1415,,"tehuacan",18.4866606154104,-97.4554252624512,"open","puebla","entronque",1,"toll","capufe",,,
1416,,"tehuacan",18.4871032360966,-97.4560797214508,"open","puebla","troncal",2,"toll","capufe",,,
1417,,"miahuatlan",18.2646319365657,-97.3156660795212,"open","puebla","troncal",1,"toll","capufe",,,
1418,,"miahuatlan",18.265100598095,-97.3147058486939,"open","puebla","entronque",1,"toll","capufe",,,
1419,,"miahuatlan",18.2639289418996,-97.3161810636521,"open","puebla","entronque",1,"toll","capufe",,,
1420,,"san martin texmelucan",19.2963295227102,-98.4113967418671,"open","puebla","entronque",1,"toll","arconorte",,0,"out"
1421,,"san martin texmelucan",19.2979142516942,-98.4091812372208,"open","puebla","entronque",1,"toll","arconorte",,0,"out"
1422,,"san martin texmelucan",19.2972358072986,-98.40940117836,"open","puebla","entronque",1,"toll","arconorte",,0,"in"
1423,,"huejotzingo",19.2535259138526,-98.4421080350876,"open","puebla","troncal",2,"toll","cap",,,
1424,,"san marti puebla",19.2411936867731,-98.3859050273895,"open","puebla","troncal",13,"toll","capufe",,,
1425,,"amazoc-perote (amozoc)",19.0636338844568,-98.0689376592636,"open","puebla","troncal",3,"toll","gana",,,
1426,,"amozoc",19.0497104921272,-98.0323523283005,"open","puebla","troncal",5,"toll","capufe",,,
1427,,"atlixco",18.9163550060907,-98.4846532344818,"open","puebla","troncal",2,"toll","pinfra",,,
1428,,"atlixco sur",18.8949840743276,-98.4894651174545,"open","puebla","entronque",2,"toll","pinfra",,,
1429,,"chichimequillas",20.7055114833069,-100.343804955483,"open","queretaro","troncal",3,"toll","capufe","bypass",,
1430,,"queretaro",20.5720461848548,-100.472851395607,"open","queretaro","troncal",5,"toll","capufe",,,
1431,,"apaseo el alto",20.4976623768121,-100.588111281395,"open","queretaro","troncal",4,"toll","macrolibramiento-queretaro","bypass",,
1433,,"coroneo",20.4155807863364,-100.428970456123,"open","queretaro","entronque",1,"toll","macrolibramiento-queretaro","bypass",,
1436,,"huimilpan",20.3482885782378,-100.277570486069,"open","queretaro","entronque",2,"toll","macrolibramiento-queretaro","bypass",,
1438,,"amealco i",20.2777415995267,-100.05906701088,"open","queretaro","entronque",2,"toll","macrolibramiento-queretaro","bypass",,
1440,,"palmillas",20.2959109095831,-99.9292212724686,"open","queretaro","troncal",5,"toll","capufe",,,
1442,,"Polotitlán",20.22527967837,-99.8106944561005,"open","edomx","entronque",1,"toll","capufe",,0,
1443,,"jilotepec",19.9765099360058,-99.5315355062485,"open","edomx","entronque",1,"toll","arconorte",,,
1451,,"Querétaro",20.000299713636,-99.4899183511734,"open","edomx","entronque",2,"toll","arconorte",,,"in"
1452,,"Querétaro",20.0006576167344,-99.4885557889939,"open","edomx","entronque",4,"toll","arconorte",,1,"out"
1453,,"acambay",19.9233821062155,-99.8442542552948,"open","edomx","entronque",2,"toll","arconorte",,,
1454,,"atlacomulco",19.9117819687744,-99.8523384332657,"open","edomx","troncal",4,"toll","arconorte",,,
1455,,"atlacomulco",19.8375360985767,-99.9455559253693,"open","edomx","troncal",5,"toll","mexico-michoacan",,,
1456,,"atlacomulco sur",19.7624578472197,-99.8557984828949,"open","edomx","troncal",5,"toll","ideal",,,
1457,,"amanalco",19.2335153311582,-100.072268843651,"open","edomx","entronque",1,"toll","acomex",,0,
1460,,"la hortaliza",19.3818272345154,-99.8069179058075,"open","edomx","entronque",1,"toll","acomex",,0,
1461,,"la hortaliza",19.3817361471903,-99.8087471723557,"open","edomx","entronque",1,"toll","acomex",,0,
1463,,"la hortaliza",19.3802635616986,-99.8087096214295,"open","edomx","entronque",1,"toll","acomex",,0,
1464,,"la hortaliza",19.3801623525848,-99.8087793588638,"open","edomx","entronque",1,"toll","acomex",,0,
1465,,"la hortaliza",19.3803799521018,-99.8071753978729,"open","edomx","entronque",1,"toll","acomex",,0,
1466,,"la hortaliza",19.3803192266844,-99.8071002960205,"open","edomx","entronque",1,"toll","acomex",,0,
1467,,"el dorado",19.4081645146409,-99.7161412239075,"open","edomx","troncal",5,"toll","ideal",,,
1469,,"Valle de Bravo",19.348167001337,-99.9893403053284,"open","edomx","troncal",3,"toll","acomex",,,
1471,,"Laguna Seca",19.3540584233779,-99.9829298257828,"open","edomx","entronque",1,"toll","acomex",,,
1473,,"Monumento",19.4012883910077,-100.112335681915,"open","edomx","troncal",3,"toll","acomex",,0,
1475,,"Zitácuaro",19.4523742279096,-100.28184056282,"open","edomx","troncal",2,"toll","acomex",,,
1486,,"Marquesa T2",19.2904461454103,-99.4342839717865,"open","edomx","troncal",5,"toll","pinfra",,,
1488,,"Marquesa T2",19.2900056430756,-99.4353193044663,"open","edomx","troncal",5,"toll","pinfra",,,
1490,,"La Venta ",19.3328199618427,-99.314249753952,"open","edomx","troncal",4,"toll","pinfra",,,
1491,,"La Venta ",19.3317468299207,-99.3151187896729,"open","edomx","troncal",3,"toll","pinfra",,,
1492,,"La Venta ",19.3311444556105,-99.3155157566071,"open","cdmx","troncal",2,"toll","pinfra",,,
1493,,"La Venta ",19.3301320568071,-99.3155479431153,"open","cdmx","troncal",4,"toll","pinfra",,,
1494,,"La Venta ",19.333118615227,-99.313697218895,"open","cdmx","troncal",2,"toll","pinfra",,,
1496,,"La Venta ",19.3341411192882,-99.3132841587067,"open","cdmx","troncal",3,"toll","pinfra",,,
1497,,"La Venta ",19.334667554526,-99.3126726150513,"open","cdmx","troncal",2,"toll","pinfra",,,
1498,,"interlomas",19.3954846962546,-99.2942833900452,"open","edomx","entronque",4,"toll","chamapa-laventa",,,
1500,,"chamapa",19.4344874126062,-99.3035638332367,"open","edomx","troncal",4,"toll","autovan",,,
1512,,"Madin",19.5498216610632,-99.2774873971939,"open","edomx","entronque",3,"toll",,,,
1524,,"Tepotzotlán",19.7152981960367,-99.2077606916428,"open","edomx","troncal",10,"toll","capufe",,,
1525,,"circuito exterior mexiquense-t0 jorobas",19.8198384884999,-99.2398023605347,"open","edomx","troncal",3,"toll","cem",,,
1526,,"Lago de Guadalupe",19.577233485708,-99.2082756757736,"open","edomx","entronque",2,"etc",,,,
1530,,"Vallejo - Periférico",19.5685701747042,-99.2085599899292,"open","edomx","entronque",3,"etc",,,,
1532,,"La Venta ",19.3306028230312,-99.3151938915253,"open","cdmx","troncal",3,"toll","pinfra",,,
1533,,"chapultepec",19.1965822895981,-99.5250713825226,"open","edomx","troncal",3,"toll","lerma-santiago",,,
1534,,"tenango",19.1223466956588,-99.6021366119385,"open","edomx","troncal",2,"toll","omc",,,
1535,836,"villa guerrero",18.9892879032044,-99.6566659212113,"open","edomx","troncal",3,"toll","omc",,0,
1536,,"la finca",18.9062915709175,-99.6547293663025,"open","edomx","troncal",3,"toll","omc",,,
1537,,"la finca",18.8997903612566,-99.6532809734345,"open","edomx","entronque",1,"toll","omc",,,
1538,,"ozumba",19.045958176314,-98.8281530141831,"open","edomx","troncal",5,"toll","capufe","bypass",,
1539,,"San Marcos bis",19.29371190161,-98.8749307394028,"closed","edomx","entronque",3,"toll","capufe",,,
1540,,"san marcos",19.2962890182539,-98.8706713914871,"open","edomx","troncal",7,"toll","capufe",,,
1541,,"circuito exterior mexiquense-t4 chalco",19.3000761415639,-98.8752096891403,"open","edomx","troncal",3,"toll","cem",,,
1542,,"circuito exterior mexiquense-t2 conmex",19.5753886539599,-99.020681977272,"open","edomx","troncal",7,"toll","cem",,,
1543,,"circuito exterior mexiquense-a-2 los reyes",19.6101387004796,-99.0380680561066,"open","edomx","troncal",1,"etc","cem",,,
1544,,"ecatepec (piramides)",19.6116243554312,-99.0256869792938,"open","edomx","troncal",6,"toll","ecatepec-piramides",,,
1545,,"tizatyca (ojo de agua)",19.6186633434809,-99.0292382240295,"open","edomx","troncal",11,"toll","golfo-centro",,,
1548,,"circuito exterior mexiquense-t-5 tultitlan",19.6375806751664,-99.1644430160523,"open","edomx","troncal",5,"toll","cem",,,
1554,,"tlalpan",19.2424649365942,-99.1487574577332,"open","cdmx","troncal",9,"toll","capufe",,,
1555,,"Los Poetas",19.3462233927603,-99.2531168460846,"open","cdmx","entronque",1,"etc",,,,
1556,,"circuito exterior mexiquense-t-7 -texcoco",19.4505836117856,-98.9111083745956,"open","edomx","troncal",3,"toll","cem",,,
1559,,"Matamoros",25.8969040449209,-97.4979865550995,"open","tamaulipas","troncal",2,"toll","capufe","International-bridge",,
1560,,"Balnearios",21.8115641610372,-101.014255285263,"open","san luis potosi","entronque",1,"etc",,,,
1561,,"apodaca",25.7876279631573,-100.16862988472,"open","nuevo leon","entronque",6,"toll","reanal",,,
1562,,"salamanca",20.5983760149405,-101.181008219719,"open","guanajuato","troncal",3,"toll","capufe",,,
1563,,"salamanca",20.5975524919403,-101.181035041809,"open","guanajuato","entronque",1,"toll","capufe",,,
1564,,"salamanca",20.5990790188599,-101.180718541145,"open","guanajuato","entronque",1,"toll","capufe",,,
1565,,"arandas",20.7374572778251,-101.379963755608,"open","guanajuato","troncal",3,"toll","libramiento-irapuato","bypass",,
1566,70,"polotitlan",20.2264575482741,-99.8107373714447,"open","edomx","entronque",1,"toll","capufe",,0,
1567,70,"Polotitlán",20.2252293418505,-99.8106461763382,"open","edomx","entronque",1,"toll","capufe",,0,
1568,592,"san miguel",20.5809626320634,-100.795385508933,"open","guanajuato","troncal",2,"toll","bicentenario","bypass",0,
1569,,"tepatitlan",20.824515059312883,-102.79489338397981,"open","jalisco","troncal",4,"toll","rco",,1,"in"
